X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-122.547022685,50.6735391608,D001-0826,1-EPB,0.0,7346.0,SLATE,MES.FELS.INTR.,2.7,,*,50.7,-122.5,*
-122.978044969,50.4118501644,D001-0833,1-EPB,0.0,6713.0,SYENITE,MES.FELS.INTR.,2.8,,*,50.4,-123.0,*
-123.434745544,50.7066817751,D001-0824,1-EPB,0.0,8357.0,SYENITE,MES.FELS.INTR.,2.7,,*,50.7,-123.4,*
-122.324006808,50.6227066703,D001-0826,1-EPB,0.0,6862.0,SYENITE,MES.FELS.INTR.,2.6,,*,50.6,-122.3,*
-122.599522098,50.6415348263,D001-0826,1-EPB,0.0,7241.0,GABBRO,MES.SEDIMENTS,3.0,,*,50.6,-122.6,*
-123.051715466,50.3716830864,D001-0819,1-EPB,0.0,7751.0,GRANITE,MES.FELS.INTR.,2.6,,*,50.4,-123.1,*
-122.993217942,50.6401916762,D001-0825,1-EPB,0.0,7644.0,BASALT,MES.FELS.INTR.,2.8,,*,50.6,-123.0,*
-122.391006244,50.5398681966,D001-0826,1-EPB,0.0,7230.0,SYENITE,PENNSYLVANIAN,2.8,,*,50.5,-122.4,*
-121.295112216,50.2613753936,D001-0821,1-EPB,0.0,5115.0,BASALT,CR.SED.VOLC.,2.7,,*,50.3,-121.3,*
-121.861956546,49.8273538012,D001-0829,1-EPB,0.0,6066.0,SYENITE,MES.FELS.INTR.,2.7,,*,49.8,-121.9,*
-122.211976862,49.8468501786,D001-0829,1-EPB,0.0,6223.0,SLATE,MES.FELS.INTR.,2.8,,*,49.8,-122.2,*
-121.485781371,49.849693258,D001-0829,1-EPB,0.0,4548.0,GRANITE,CR.SEDIMENTS,2.6,,*,49.8,-121.5,*
-120.990919672,49.8255300681,D001-0574,1-EPB,0.0,0.0,GREEN SCHIST,,2.8,,*,49.8,-121.0,*
-120.971925713,50.1952092721,D001-0562,1-EPB,0.0,0.0,PYROCLASTIC,,2.8,,*,50.2,-121.0,*
-122.044466054,49.8241846776,D001-0829,1-EPB,0.0,7036.0,GRANITE,MES.FELS.INTR.,2.7,,*,49.8,-122.0,*
-121.696451973,49.8181888173,D001-0829,1-EPB,0.0,6814.0,GRANITE,MES.FELS.INTR.,2.6,,*,49.8,-121.7,*
-121.431784847,50.147208033,D001-0820,1-EPB,0.0,6676.0,GRANITE,MES.FELS.INTR.,2.7,,*,50.1,-121.4,*
-121.815305925,50.1478626581,D001-0829,1-EPB,0.0,6911.0,MAFIC GNEISS,MES.FELS.INTR.,1.7,,*,50.1,-121.8,*
-120.915086681,50.0783716113,D001-0574,1-EPB,0.0,0.0,ANDESITE,,2.6,,*,50.1,-120.9,*
-121.371779193,50.0687030017,D001-0820,1-EPB,0.0,6580.0,ACID GNEISS,MES.FELS.INTR.,2.7,,*,50.1,-121.4,*
-121.91547434,50.0830247647,D001-0828,1-EPB,0.0,8212.0,GRANITE,MES.FELS.INTR.,2.7,,*,50.1,-121.9,*
-121.472451981,50.0897033017,D001-0820,1-EPB,0.0,6584.0,MIXED GNEISS,MES.FELS.INTR.,2.9,,*,50.1,-121.5,*
-121.133932907,50.0892044939,D001-0821,1-EPB,0.0,6212.0,IRON ORE,CR.SED.VOLC.,2.6,,*,50.1,-121.1,*
-121.704631373,50.0975299119,D001-0830,1-EPB,0.0,7224.0,GREEN SCHIST,MES.FELS.INTR.,3.0,,*,50.1,-121.7,*
-121.219273149,50.1798782998,D001-0820,1-EPB,0.0,6125.0,ANDESITE,CR.SED.VOLC.,2.6,,*,50.2,-121.2,*
-121.584954617,49.9450280999,D001-0829,1-EPB,0.0,7532.0,RHYOLITE,MES.FELS.INTR.,2.6,,*,49.9,-121.6,*
-121.769460246,49.9345242775,D001-0828,1-EPB,0.0,6771.0,GRANITE,MES.FELS.INTR.,2.6,,*,49.9,-121.8,*
-120.975753588,49.9391993654,D001-0574,1-EPB,0.0,0.0,RHYOLITE,,2.5,,*,49.9,-121.0,*
-121.293106361,49.9143667129,D001-0821,1-EPB,0.0,6280.0,SYENITE,MES.FELS.INTR.,2.6,,*,49.9,-121.3,*
-120.534575984,50.2113744185,D001-0562,1-EPB,0.0,0.0,DIORITE,,2.7,,*,50.2,-120.5,*
-119.808365473,50.3330586481,D001-0559,1-EPB,0.0,0.0,RHYOLITE,,2.5,,*,50.3,-119.8,*
-120.762423159,50.3307108156,D001-0562,1-EPB,0.0,0.0,BASALT,,2.7,,*,50.3,-120.8,*
-119.738030579,50.26155623,D001-0559,1-EPB,0.0,0.0,RHYOLITE,,2.5,,*,50.3,-119.7,*
-119.868034142,49.8430498818,D001-0571,1-EPB,0.0,0.0,QUARTZITE,,2.7,,*,49.8,-119.9,*
-119.793864303,49.8623851575,D001-0571,1-EPB,0.0,0.0,ANDESITE,,2.6,,*,49.9,-119.8,*
-120.855913012,49.8646978703,D001-0563,1-EPB,0.0,0.0,DACITE,,2.5,,*,49.9,-120.9,*
-119.570690977,49.8558878052,D001-0558,1-EPB,0.0,0.0,ANDESITE,,2.5,,*,49.9,-119.6,*
-120.469726618,49.8553666969,D001-0574,1-EPB,0.0,0.0,RHYOLITE,,2.8,,*,49.9,-120.5,*
-119.625866145,50.0967228464,D001-0559,1-EPB,0.0,0.0,BASALT,,2.7,,*,50.1,-119.6,*
-120.086885365,50.1885520426,D001-0562,1-EPB,0.0,0.0,ANDESITE,,2.9,,*,50.2,-120.1,*
-120.60423522,49.934703115,D001-0574,1-EPB,0.0,0.0,BASALT,,2.8,,*,49.9,-120.6,*
-120.37872353,49.904201712,D001-0574,1-EPB,0.0,0.0,DACITE,,2.9,,*,49.9,-120.4,*
-120.120047059,49.8857093683,D001-0574,1-EPB,0.0,0.0,BASALT,,2.9,,*,49.9,-120.1,*
-119.653030907,49.9108884589,D001-0572,1-EPB,0.0,0.0,RHYOLITE,,2.6,,*,49.9,-119.7,*
-119.844202249,49.913718377,D001-0572,1-EPB,0.0,0.0,DIORITE,,2.7,,*,49.9,-119.8,*
-120.817412048,49.9822030818,D001-0574,1-EPB,0.0,0.0,RHYOLITE,,2.8,,*,50.0,-120.8,*
-119.769369783,50.0250538107,D001-0573,1-EPB,0.0,0.0,RHYOLITE,,2.6,,*,50.0,-119.8,*
-120.54156741,50.0098689752,D001-0573,1-EPB,0.0,0.0,BASALT,,2.8,,*,50.0,-120.5,*
-120.757911518,50.0472030571,D001-0562,1-EPB,0.0,0.0,RHYOLITE,,2.6,,*,50.0,-120.8,*
-120.911949679,50.8448885016,D001-0828,1-EPB,0.0,4339.0,BASALT,TR.SED.VOLC.,2.7,,*,50.8,-120.9,*
-122.059506665,50.8690560231,D001-0827,1-EPB,0.0,6851.0,ANDESITE,CR.SEDIMENTS,2.6,,*,50.9,-122.1,*
-122.035833531,50.7163889488,D001-0827,1-EPB,0.0,7945.0,GRANITE,CR.SEDIMENTS,2.5,,*,50.7,-122.0,*
-121.729152615,50.7235508272,D001-0819,1-EPB,0.0,6842.0,MIXED GNEISS,CR.SED.VOLC.,2.6,,*,50.7,-121.7,*
-121.092457734,50.7560520816,D001-0828,1-EPB,0.0,3005.0,TRACHYTE,CR.SED.VOLC.,2.7,,*,50.8,-121.1,*
-121.689491199,50.878889462,D001-0819,1-EPB,0.0,6544.0,MAFIC VOLCANIC,PERMIAN,2.5,,*,50.9,-121.7,*
-121.072626392,50.8797231607,D001-0828,1-EPB,0.0,5128.0,MAFIC VOLCANIC,KAMLOOPS G.,2.6,,*,50.9,-121.1,*
-120.984439161,50.42321032,D001-0562,1-EPB,0.0,0.0,GRANITE,,2.6,,*,50.4,-121.0,*
-122.00432223,50.4627088752,D001-0833,1-EPB,0.0,8753.0,TRACHYTE,PENNSYLVANIAN,2.6,,*,50.5,-122.0,*
-121.905488545,50.5462139139,D001-0820,1-EPB,0.0,8067.0,DIORITE,PENNSYLVANIAN,2.6,,*,50.5,-121.9,*
-121.57630754,50.5238785962,D001-0820,1-EPB,0.0,7043.0,MAFIC VOLCANIC,CR.SED.VOLC.,2.7,,*,50.5,-121.6,*
-121.482637279,50.5542141102,D001-0819,1-EPB,0.0,6622.0,ANDESITE,CR.SED.VOLC.,2.6,,*,50.6,-121.5,*
-121.017776794,50.5433806817,D001-0561,1-EPB,0.0,0.0,ANDESITE,,2.7,,*,50.5,-121.0,*
-121.905488545,50.5462139139,D001-0820,1-EPB,0.0,8067.0,GABBRO,PENNSYLVANIAN,3.0,,*,50.5,-121.9,*
-122.047327122,50.5570467475,D001-0828,1-EPB,0.0,7352.0,MAFIC VOLCANIC,CR.SEDIMENTS,2.7,,*,50.6,-122.0,*
-121.761809452,50.3492059748,D001-0820,1-EPB,0.0,8609.0,GRANITE,MES.FELS.INTR.,2.6,,*,50.3,-121.8,*
-121.456639939,50.6960485395,D001-0594,1-EPB,0.0,0.0,LIMESTONE,,2.7,,*,50.7,-121.5,*
-121.456639939,50.6960485395,D001-0819,1-EPB,0.0,6684.0,MAFIC VOLCANIC,PERMIAN,2.7,,*,50.7,-121.5,*
-121.826155402,50.6537160558,D001-0820,1-EPB,0.0,5901.0,SANDSTONE,CR.SED.VOLC.,2.7,,*,50.7,-121.8,*
-122.173165253,50.6252107216,D001-0828,1-EPB,0.0,7450.0,ACID GNEISS,PENNSYLVANIAN,2.6,,*,50.6,-122.2,*
-121.930825772,50.6147137297,D001-0827,1-EPB,0.0,7642.0,SYENITE,MES.FELS.INTR.,2.5,,*,50.6,-121.9,*
-121.694816419,50.6432145834,D001-0819,1-EPB,0.0,7630.0,ANDESITE,CR.SED.VOLC.,2.6,,*,50.6,-121.7,*
-121.159121891,50.6370473728,D001-0828,1-EPB,0.0,6317.0,BASALT,CR.SED.VOLC.,2.7,,*,50.6,-121.2,*
-120.487257717,50.8112224023,D001-0561,1-EPB,0.0,0.0,BASALT,,2.4,,*,50.8,-120.5,*
-120.118406272,50.7963937386,D001-0561,1-EPB,0.0,0.0,GREEN SCHIST,,2.8,,*,50.8,-120.1,*
-120.118406272,50.7963937386,D001-0561,1-EPB,0.0,0.0,GREEN SCHIST,,2.8,,*,50.8,-120.1,*
-119.761208484,50.7820678049,D001-0560,1-EPB,0.0,0.0,GRANITE,,2.6,,*,50.8,-119.8,*
-120.386419415,50.7818891006,D001-0572,1-EPB,0.0,0.0,BASALT,,2.8,,*,50.8,-120.4,*
-120.779593999,50.426878672,D001-0561,1-EPB,0.0,0.0,BASALT,,2.7,,*,50.4,-120.8,*
-119.847702516,50.4522256023,D001-0575,1-EPB,0.0,0.0,BASALT,,2.6,,*,50.5,-119.8,*
-120.779593999,50.426878672,D001-0561,1-EPB,0.0,0.0,ANDESITE,,2.7,,*,50.4,-120.8,*
-120.767265186,50.6075498628,D001-0561,1-EPB,0.0,0.0,ANDESITE,,2.9,,*,50.6,-120.8,*
-120.302908337,50.484219752,D001-0562,1-EPB,0.0,0.0,BASALT,,3.0,,*,50.5,-120.3,*
-120.261236615,50.5282859692,D008-0033,1-EPB,0.0,0.0,LIMESTONE      1,MACLURE,2.6,,*,50.5,-120.3,*
-120.363248641,50.5705539573,D001-0561,1-EPB,0.0,0.0,GABBRO,,2.9,,*,50.6,-120.4,*
-119.873709566,50.5707292806,D001-0573,1-EPB,0.0,0.0,RHYOLITE,,2.8,,*,50.6,-119.9,*
-120.805597439,50.5085492099,D001-0561,1-EPB,0.0,0.0,GABBRO,,2.8,,*,50.5,-120.8,*
-119.775864064,50.4172247224,D001-0575,1-EPB,0.0,0.0,ANDESITE,,2.3,,*,50.4,-119.8,*
-120.857595274,50.3505446514,D001-0562,1-EPB,0.0,0.0,ANDESITE,,2.6,,*,50.4,-120.9,*
-119.937553064,50.6638947493,D001-0560,1-EPB,0.0,0.0,GABBRO,,2.9,,*,50.7,-119.9,*
-119.611692824,50.3457266408,D001-0560,1-EPB,0.0,0.0,ANDESITE,,2.6,,*,50.3,-119.6,*
-120.505589193,50.6772200939,D001-0573,1-EPB,0.0,0.0,MUDSTONE,,2.6,,*,50.7,-120.5,*
-120.642759457,50.609716877,D001-0561,1-EPB,0.0,0.0,GABBRO,,3.0,,*,50.6,-120.6,*
-120.388584332,50.6332205975,D001-0573,1-EPB,0.0,0.0,DACITE,,3.2,,*,50.6,-120.4,*
-120.676587823,50.3677117693,D001-0562,1-EPB,0.0,0.0,BASALT,,2.8,,*,50.4,-120.7,*
-120.393077854,50.3843812802,D001-0562,1-EPB,0.0,0.0,BASALT,,2.9,,*,50.4,-120.4,*
-124.457669881,50.8958524357,D001-0834,1-EPB,0.0,6063.0,SYENITE,MES.FELS.INTR.,2.7,,*,50.9,-124.5,*
-124.70102076,50.9351867015,D001-0835,1-EPB,0.0,9201.0,GRANITE,MES.FELS.INTR.,2.7,,*,50.9,-124.7,*
-123.612781977,51.0011786951,D001-0823,1-EPB,0.0,8541.0,SYENITE,MES.FELS.INTR.,2.6,,*,51.0,-123.6,*
-123.859643716,51.0073588594,D001-0823,1-EPB,0.0,8575.0,SYENITE,MES.FELS.INTR.,2.6,,*,51.0,-123.9,*
-124.009315751,50.9575310627,D001-0836,1-EPB,0.0,7307.0,DIORITE,MES.FELS.INTR.,2.8,,*,51.0,-124.0,*
-123.831445317,50.9005253388,D001-0824,1-EPB,0.0,9352.0,GRANITE,MES.FELS.INTR.,2.6,,*,50.9,-123.8,*
-124.146979351,50.9161881731,D001-0836,1-EPB,0.0,6450.0,ANDESITE,MES.FELS.INTR.,2.9,,*,50.9,-124.1,*
-123.590224633,51.0729479309,D008-0063,1-EPB,0.0,0.0,DIORITE         ,MCLEOD,2.7,,*,51.1,-123.6,*
-123.990462582,51.0981381105,D008-0060,1-EPB,0.0,0.0,QTZ DIORITE     ,GODDARD,2.6,,*,51.1,-124.0,*
-123.55825784,51.0852497906,D008-0068,1-EPB,0.0,0.0,PHYLLITE        ,TASEKO,2.9,,*,51.1,-123.6,*
-123.604761445,51.0926670733,D008-0060,1-EPB,0.0,0.0,SCHIST          ,MCCLEOD,2.6,,*,51.1,-123.6,*
-123.812826109,51.1489751422,D008-0099,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.6,,*,51.1,-123.8,*
-123.5769205,51.1503559831,D008-0097,1-EPB,0.0,0.0,QUARTZITE       ,TASEKO L,2.6,,*,51.2,-123.6,*
-123.759170799,51.1470813158,D008-0100,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.8,,*,51.1,-123.8,*
-123.977037231,51.1387203738,D008-0060,1-EPB,0.0,0.0,MYLONITE        ,GODDARD,2.6,,*,51.1,-124.0,*
-123.841746252,51.1667554738,D008-0059,1-EPB,0.0,0.0,BASALT          ,GODDARD,2.6,,*,51.2,-123.8,*
-123.78449682,51.1649011933,D008-0061,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.8,,*,51.2,-123.8,*
-123.597782579,51.1052834344,D008-0063,1-EPB,0.0,0.0,DIORITE         ,MCCLEOD,2.8,,*,51.1,-123.6,*
-123.752322326,51.1651112479,D008-0059,1-EPB,0.0,0.0,SLATE           ,TASEKO L,2.8,,*,51.2,-123.8,*
-123.7343366,51.1584806163,D008-0099,1-EPB,0.0,0.0,CONGLOMERATE    ,TASEKO L,2.6,,*,51.2,-123.7,*
-123.823708317,51.1578905334,D008-0099,1-EPB,0.0,0.0,TRACHYTE        ,TASEKO L,2.6,,*,51.2,-123.8,*
-123.680743807,51.1610508433,D008-0100,1-EPB,0.0,0.0,QUARZITE        ,TASEKO L,2.5,,*,51.2,-123.7,*
-123.662219836,51.116188411,D008-0096,1-EPB,0.0,0.0,QUARZITE        ,TASEKO L,2.7,,*,51.1,-123.7,*
-123.985848298,51.1161623545,D008-0059,1-EPB,0.0,0.0,QUARTZITE       ,GODDARD,2.8,,*,51.1,-124.0,*
-123.826834298,51.1331379164,D008-0098,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.8,,*,51.1,-123.8,*
-123.89838301,51.1371019549,D008-0097,1-EPB,0.0,0.0,ANDESITE        ,GODDARD,2.6,,*,51.1,-123.9,*
-124.651767501,51.4189141336,D008-0114,1-EPB,0.0,0.0,QUARTZITE       ,NUDE  CK,2.9,,*,51.4,-124.7,*
-124.839163956,51.393646242,D008-0113,1-EPB,0.0,0.0,SLATE           ,NUDE  CK,2.7,,*,51.4,-124.8,*
-124.32717608,51.3848278676,D008-0103,1-EPB,0.0,0.0,K-SPAR PORPHY   ,KINGSVAL,2.7,,*,51.4,-124.3,*
-124.316532336,51.3894435415,D008-0103,1-EPB,0.0,0.0,BASLAT          ,KINGSVAL,2.7,,*,51.4,-124.3,*
-124.398873239,51.3794945604,D008-0114,1-EPB,0.0,0.0,MARBLE          ,STIKELAN,2.7,,*,51.4,-124.4,*
-124.8123581,51.3882191176,D008-0110,1-EPB,0.0,0.0,PHYLLITE       1,NUDE  CK,2.7,,*,51.4,-124.8,*
-124.673245434,51.4163618254,D008-0112,1-EPB,0.0,0.0,BASALT          ,NUDE  CK,3.0,,*,51.4,-124.7,*
-124.518713808,51.4184682897,D008-0115,1-EPB,0.0,0.0,GREENSTONE      ,TATLAYOK,2.8,,*,51.4,-124.5,*
-124.504438633,51.4218019408,D008-0115,1-EPB,0.0,0.0,BRECCIA         ,TATLAYOK,2.6,,*,51.4,-124.5,*
-124.365749309,51.352906852,D008-0110,1-EPB,0.0,0.0,QUARTZITE       ,STIKELEN,2.6,,*,51.4,-124.4,*
-124.395934049,51.3539007862,D008-0111,1-EPB,0.0,0.0,GABBRO          ,STIKELON,2.8,,*,51.4,-124.4,*
-124.591906481,51.3522966619,D008-0111,1-EPB,0.0,0.0,TZ DIORITE      ,OAST PLC,2.7,,*,51.4,-124.6,*
-124.408605046,51.3456701425,D008-0111,1-EPB,0.0,0.0,GABBRO          ,STIKELON,2.9,,*,51.3,-124.4,*
-124.308962907,51.3760382803,D008-0103,1-EPB,0.0,0.0,BASLAT          ,KINGSVAL,2.7,,*,51.4,-124.3,*
-124.513403513,51.3668364111,D008-0110,1-EPB,0.0,0.0,MARBLE          ,HOMATHKO,2.8,,*,51.4,-124.5,*
-124.814934346,51.3625467928,D008-0111,1-EPB,0.0,0.0,SCHIST          ,NUDE  CK,2.9,,*,51.4,-124.8,*
-124.297868505,51.364921545,D008-0112,1-EPB,0.0,0.0,BASALT          ,KINGSVAL,2.6,,*,51.4,-124.3,*
-124.60919394,51.4352448573,D008-0113,1-EPB,0.0,0.0,QUARTZITE       ,NUDE  CK,2.7,,*,51.4,-124.6,*
-124.265248569,51.2236414436,D008-0104,1-EPB,0.0,0.0,ARKOSE          ,TAYLOR,2.7,,*,51.2,-124.3,*
-124.289371957,51.2413623001,D008-0104,1-EPB,0.0,0.0,QUARZITE        ,CHILKO L,2.8,,*,51.2,-124.3,*
-124.251545935,51.2462728376,D008-0104,1-EPB,0.0,0.0,QUARZITE        ,COAST PL,3.0,,*,51.2,-124.3,*
-124.367858912,51.3034253089,D008-0115,1-EPB,0.0,0.0,LIMESTONE       ,TALYOROK,2.7,,*,51.3,-124.4,*
-124.34993861,51.3036307257,D008-0115,1-EPB,0.0,0.0,SLATE           ,STIKCLEN,2.5,,*,51.3,-124.3,*
-124.346941567,51.3238998416,D008-0114,1-EPB,0.0,0.0,BASALT          ,KINGSVAL,2.8,,*,51.3,-124.3,*
-124.420855768,51.3239347346,D008-0113,1-EPB,0.0,0.0,QTZ DIORITE     ,COAST PL,2.7,,*,51.3,-124.4,*
-124.23489983,51.2936610472,D008-0108,1-EPB,0.0,0.0,BASALT          ,CHILKO L,2.8,,*,51.3,-124.2,*
-124.273649614,51.2685172192,D008-0108,1-EPB,0.0,0.0,QUARZITE        ,CHILKO L,2.6,,*,51.3,-124.3,*
-124.324447439,51.2904324328,D008-0103,1-EPB,0.0,0.0,BRECCIA         ,CHILKO L,2.7,,*,51.3,-124.3,*
-124.306403718,51.2861409189,D008-0107,1-EPB,0.0,0.0,BASALT          ,CHILKO L,2.7,,*,51.3,-124.3,*
-124.238339822,51.2882289625,D008-0108,1-EPB,0.0,0.0,ARKOSE          ,CHILKO L,2.6,,*,51.3,-124.2,*
-124.347539717,51.270834631,D008-0103,1-EPB,0.0,0.0,SLATE           ,TAYLOR C,2.8,,*,51.3,-124.3,*
-124.281186701,51.2819228237,D008-0108,1-EPB,0.0,0.0,QUARZITE        ,CHILKO L,2.6,,*,51.3,-124.3,*
-124.338393413,51.2767866506,D008-0103,1-EPB,0.0,0.0,QTZ MONZONITE   ,TAYLOR C,2.8,,*,51.3,-124.3,*
-123.916426384,51.2178990539,D008-0090,1-EPB,0.0,0.0,K-SPAR PORPHY   ,GODDARD,2.6,,*,51.2,-123.9,*
-123.960947117,51.2242849502,D008-0090,1-EPB,0.0,0.0,QUARTZITE       ,GODDARD,2.6,,*,51.2,-124.0,*
-124.200476873,51.2108320457,D008-0106,1-EPB,0.0,0.0,QUARZITE        ,CHILKO L,2.8,,*,51.2,-124.2,*
-124.200713456,51.2198225261,D008-0105,1-EPB,0.0,0.0,QUARZITE        ,CHILKO L,2.8,,*,51.2,-124.2,*
-124.215619723,51.2421528233,D008-0104,1-EPB,0.0,0.0,QUARZITE        ,KINGSVAL,2.8,,*,51.2,-124.2,*
-124.200941707,51.2288146717,D008-0105,1-EPB,0.0,0.0,QUARZITE        ,CHILKO L,2.7,,*,51.2,-124.2,*
-124.193846411,51.2311348943,D008-0103,1-EPB,0.0,0.0,ARKOSE          ,CHILKO L,2.6,,*,51.2,-124.2,*
-123.936119076,51.2357268429,D008-0091,1-EPB,0.0,0.0,BASALT          ,GODDARD,2.7,,*,51.2,-123.9,*
-123.960200809,51.1883186891,D008-0067,1-EPB,0.0,0.0,QUARTZITE       ,GODDARD,2.6,,*,51.2,-124.0,*
-124.110262892,51.1802510457,D008-0104,1-EPB,0.0,0.0,SCHIST          ,BATEMANP,2.7,,*,51.2,-124.1,*
-124.092913574,51.202891849,D008-0104,1-EPB,0.0,0.0,QUARTZITE       ,BATEMANP,2.7,,*,51.2,-124.1,*
-123.949838646,51.2063886246,D008-0067,1-EPB,0.0,0.0,GNEISS          ,GODDARD,2.8,,*,51.2,-123.9,*
-124.09991031,51.1960874825,D008-0104,1-EPB,0.0,0.0,ARKOSIC WACKE   ,BATEMANP,2.5,,*,51.2,-124.1,*
-124.208447988,51.2692081539,D008-0105,1-EPB,0.0,0.0,ARKOSIC WACKE   ,CHILKO L,2.5,,*,51.3,-124.2,*
-124.090554921,51.2546253301,D008-0104,1-EPB,0.0,0.0,ARGILLITE       ,CHILKO L,2.7,,*,51.3,-124.1,*
-123.645870903,51.2241919402,D008-0100,1-EPB,0.0,0.0,QUARZITE        ,FISHEM L,2.6,,*,51.2,-123.6,*
-123.630184747,51.2287732005,D008-0065,1-EPB,0.0,0.0,QUARTZITE       ,TASEKO L,2.7,,*,51.2,-123.6,*
-123.728039179,51.2124736606,D008-0100,1-EPB,0.0,0.0,ARKOSE          ,TASEKO L,2.7,,*,51.2,-123.7,*
-123.613534858,51.2153712602,D008-0099,1-EPB,0.0,0.0,AROSKIC WACKE   ,TASEKO L,2.5,,*,51.2,-123.6,*
-123.652906379,51.2151582734,D008-0099,1-EPB,0.0,0.0,QUARZITE        ,TASEKO L,2.6,,*,51.2,-123.7,*
-123.690369362,51.2306845756,D008-0100,1-EPB,0.0,0.0,QUARZITE        ,FISHEM L,2.7,,*,51.2,-123.7,*
-123.716181304,51.2327792744,D008-0099,1-EPB,0.0,0.0,QUARZITE        ,TASEKO L,2.6,,*,51.2,-123.7,*
-123.82864867,51.2342920008,D008-0091,1-EPB,0.0,0.0,K-SPAR PORPHY   ,TASEKO L,2.6,,*,51.2,-123.8,*
-123.71685984,51.1842199771,D008-0099,1-EPB,0.0,0.0,PHYLLITE        ,TASEKO L,2.5,,*,51.2,-123.7,*
-123.784842537,51.1851310963,D008-0067,1-EPB,0.0,0.0,SCHIST          ,TASEKO L,2.7,,*,51.2,-123.8,*
-123.852636687,51.175670705,D008-0058,1-EPB,0.0,0.0,LIMESTONE       ,GODDARD,2.7,,*,51.2,-123.9,*
-123.770798014,51.2009620074,D008-0067,1-EPB,0.0,0.0,ARKOSE          ,TASEKO,2.6,,*,51.2,-123.8,*
-123.856590837,51.1958739477,D008-0096,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.7,,*,51.2,-123.9,*
-123.641903132,51.1958955884,D008-0099,1-EPB,0.0,0.0,GRAYWACKE       ,TASEKO L,2.6,,*,51.2,-123.6,*
-123.630428376,51.2467579968,D008-0066,1-EPB,0.0,0.0,QUARTZITE       ,TASEKO L,2.8,,*,51.2,-123.6,*
-123.614735115,51.3052939065,D008-0089,1-EPB,0.0,0.0,QUARTZITE       ,TASEKO L,2.6,,*,51.3,-123.6,*
-123.699914986,51.2463677119,D008-0099,1-EPB,0.0,0.0,BRECCIA         ,FISHEM L,2.6,,*,51.2,-123.7,*
-123.771811328,51.2616566291,D008-0067,1-EPB,0.0,0.0,DIORITE         ,TUZCHA L,2.5,,*,51.3,-123.8,*
-123.854131845,51.2565903335,D008-0090,1-EPB,0.0,0.0,LIMESTONE       ,TASEKO,2.7,,*,51.3,-123.9,*
-123.599833257,51.2626506318,D008-0072,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.7,,*,51.3,-123.6,*
-123.574746492,51.2627787011,D008-0089,1-EPB,0.0,0.0,ANDESITE        ,TASEKO L,2.6,,*,51.3,-123.6,*
-123.574554443,51.2470411756,D008-0065,1-EPB,0.0,0.0,ARGILLITE       ,UNMAPPED,2.6,,*,51.2,-123.6,*
-123.839634173,51.2477015223,D008-0091,1-EPB,0.0,0.0,K-SPAR PORPHY   ,TASEKO L,2.6,,*,51.2,-123.8,*
-123.643171407,51.2871550336,D008-0073,1-EPB,0.0,0.0,ANDESITE        ,TASEKOL,2.6,,*,51.3,-123.6,*
-123.739925443,51.2843432481,D008-0068,1-EPB,0.0,0.0,K-SPAR PORPHE   ,TUZCHA L,2.6,,*,51.3,-123.7,*
-123.61452145,51.2895575719,D008-0071,1-EPB,0.0,0.0,K-SPAR-PORPHY   ,TASEKO L,2.6,,*,51.3,-123.6,*
-123.573655381,51.2897602604,D008-0067,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.7,,*,51.3,-123.6,*
-123.564109285,51.2718231567,D008-0066,1-EPB,0.0,0.0,K-SPAR PORPHE   ,TASEKO,2.9,,*,51.3,-123.6,*
-123.622166567,51.2715313447,D008-0070,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.7,,*,51.3,-123.6,*
-123.62158671,51.2814271412,D008-0071,1-EPB,0.0,0.0,K-SPAR-PORPHY   ,TASEKO L,2.7,,*,51.3,-123.6,*
-123.595035734,51.1691507642,D008-0099,1-EPB,0.0,0.0,SHALE           ,TASEKO L,2.8,,*,51.2,-123.6,*
-124.122542333,51.3914696891,D008-0103,1-EPB,0.0,0.0,K-SPAR PORPHY   ,CHILKO L,2.7,,*,51.4,-124.1,*
-124.133598084,51.4025974995,D008-0103,1-EPB,0.0,0.0,BASALT          ,CHILKO L,2.8,,*,51.4,-124.1,*
-124.089414352,51.3580590215,D008-0103,1-EPB,0.0,0.0,QUARTZITE       ,CHILKO L,2.9,,*,51.4,-124.1,*
-123.776111033,51.3897727961,D008-0068,1-EPB,0.0,0.0,CHERT           ,TATLOW M,2.7,,*,51.4,-123.8,*
-123.579861394,51.3841532483,D008-0090,1-EPB,0.0,0.0,BASALT          ,TASEKO L,2.7,,*,51.4,-123.6,*
-123.623000317,51.3861841598,D008-0090,1-EPB,0.0,0.0,BRECCIA         ,TASEKO L,2.6,,*,51.4,-123.6,*
-123.616269746,51.419937035,D008-0069,1-EPB,0.0,0.0,ANDESITE        ,TASEKO R,2.6,,*,51.4,-123.6,*
